# x, y, z, u, v, w
4.614214209960008972e+00,1.079922474671491273e+00,9.817477042468103487e-02,5.243291199049211482e-01,1.682611239288479554e-01,5.286874232440943455e-01
4.810563750809370376e+00,1.079922474671491273e+00,9.817477042468103487e-02,4.135957490427467631e-01,1.630724952042334752e-01,2.356025817380819065e-01
5.006913291658733556e+00,1.079922474671491273e+00,9.817477042468103487e-02,1.966152110392477281e-01,2.363964553740439678e-01,3.083893421541113455e-01
5.203262832508094959e+00,1.079922474671491273e+00,9.817477042468103487e-02,-3.578317921004716545e-02,4.305715827731911860e-01,6.099016848591298778e-01
5.399612373357456363e+00,1.079922474671491273e+00,9.817477042468103487e-02,-1.005718604650748249e-01,5.645530764564132831e-01,9.162611417637289701e-01
5.595961914206819543e+00,1.079922474671491273e+00,9.817477042468103487e-02,1.138318723909608893e-01,4.716776378255845281e-01,1.175617369739483387e+00
5.792311455056180947e+00,1.079922474671491273e+00,9.817477042468103487e-02,4.487699480569932731e-01,4.032237817626371790e-01,1.221347392209610749e+00
5.988660995905542350e+00,1.079922474671491273e+00,9.817477042468103487e-02,5.943938813646562069e-01,6.280188694781229097e-01,7.384249209007883730e-01
6.185010536754905530e+00,1.079922474671491273e+00,9.817477042468103487e-02,4.335106603838232431e-01,8.905015990677830340e-01,-2.318548793951702991e-01
9.817477042468103487e-02,1.276272015520853564e+00,9.817477042468103487e-02,6.702552326107400482e-01,1.433851316876361359e+00,-5.096142632821144547e-01
2.945243112740431046e-01,1.276272015520853564e+00,9.817477042468103487e-02,3.985228947217643869e-01,6.997373336048418047e-01,-1.043473045070318461e+00
4.908738521234051744e-01,1.276272015520853564e+00,9.817477042468103487e-02,-3.163482865714706271e-02,-3.426050051527148033e-01,-6.983348979640796594e-01
6.872233929727672441e-01,1.276272015520853564e+00,9.817477042468103487e-02,-5.691309987166333073e-01,-1.435372903001027156e+00,2.439199075738815448e-01
8.835729338221293139e-01,1.276272015520853564e+00,9.817477042468103487e-02,-9.982837715217799390e-01,-2.063308565580133092e+00,1.140485697363227136e+00
1.079922474671491273e+00,1.276272015520853564e+00,9.817477042468103487e-02,-1.196136704998476796e+00,-1.901926577745686187e+00,1.467217940568270818e+00
1.276272015520853564e+00,1.276272015520853564e+00,9.817477042468103487e-02,-1.245653450974761212e+00,-1.141313972902380236e+00,1.300711632305322940e+00
1.472621556370215412e+00,1.276272015520853564e+00,9.817477042468103487e-02,-1.246414608971593507e+00,-1.483290477258849549e-01,1.036775453801147995e+00
1.668971097219577704e+00,1.276272015520853564e+00,9.817477042468103487e-02,-1.137763414536361095e+00,6.739884593625830034e-01,7.440199809559798760e-01
1.865320638068939552e+00,1.276272015520853564e+00,9.817477042468103487e-02,-7.657857965686070134e-01,8.417986310813950768e-01,2.863413465841456174e-01
2.061670178918301843e+00,1.276272015520853564e+00,9.817477042468103487e-02,-9.439967988021170930e-02,2.516076390896064829e-01,-1.769688029661226070e-01
2.258019719767663691e+00,1.276272015520853564e+00,9.817477042468103487e-02,6.562650655972218638e-01,-5.816441525383220235e-01,-3.509714041386531314e-01
2.454369260617025983e+00,1.276272015520853564e+00,9.817477042468103487e-02,1.111935238387930625e+00,-1.094321605858013857e+00,-2.362053179485590348e-01
2.650718801466387831e+00,1.276272015520853564e+00,9.817477042468103487e-02,1.051243403717319502e+00,-1.119595540007801926e+00,-5.894100182342686123e-02
2.847068342315750122e+00,1.276272015520853564e+00,9.817477042468103487e-02,6.095676269238265998e-01,-7.367825438827905193e-01,8.887255485513105568e-02
3.043417883165111970e+00,1.276272015520853564e+00,9.817477042468103487e-02,1.252171012409591944e-01,-1.696366046365027080e-01,3.014376907654178206e-01
3.239767424014474262e+00,1.276272015520853564e+00,9.817477042468103487e-02,-1.771095679896894093e-01,1.807460309220966510e-01,5.673404226622468238e-01
3.436116964863836110e+00,1.276272015520853564e+00,9.817477042468103487e-02,-2.908574839079010044e-01,1.094822544689979110e-01,7.524055435081652421e-01
3.632466505713198401e+00,1.276272015520853564e+00,9.817477042468103487e-02,-2.982997142518705180e-01,-6.954646308368429841e-02,8.968512477742983657e-01
3.828816046562560249e+00,1.276272015520853564e+00,9.817477042468103487e-02,-2.291087697525078237e-01,2.786432750390772234e-02,1.147521038067643939e+00
4.025165587411922985e+00,1.276272015520853564e+00,9.817477042468103487e-02,-4.047641833241755888e-02,3.584635452682817247e-01,1.477380395520246026e+00
4.221515128261284389e+00,1.276272015520853564e+00,9.817477042468103487e-02,2.814556497599811635e-01,6.453956019205145944e-01,1.709242878586833658e+00
4.417864669110645792e+00,1.276272015520853564e+00,9.817477042468103487e-02,6.393920525569312119e-01,7.386186763675555156e-01,1.628750129804512392e+00
4.614214209960008972e+00,1.276272015520853564e+00,9.817477042468103487e-02,8.768545001876441036e-01,6.638035843858389740e-01,1.139744688137169559e+00
4.810563750809370376e+00,1.276272015520853564e+00,9.817477042468103487e-02,8.768522513997413226e-01,5.126791532758980807e-01,5.420478354724311831e-01
5.006913291658733556e+00,1.276272015520853564e+00,9.817477042468103487e-02,6.430674043338245882e-01,3.832436257878523711e-01,3.405138079580167787e-01
5.203262832508094959e+00,1.276272015520853564e+00,9.817477042468103487e-02,3.669831870326955015e-01,3.496750619853075670e-01,6.717624771487785695e-01
5.399612373357456363e+00,1.276272015520853564e+00,9.817477042468103487e-02,3.253527737182009272e-01,3.908474970203383303e-01,1.302627926081703080e+00
5.595961914206819543e+00,1.276272015520853564e+00,9.817477042468103487e-02,5.854911371322923941e-01,5.067458970613819558e-01,1.958085953558944325e+00
5.792311455056180947e+00,1.276272015520853564e+00,9.817477042468103487e-02,9.009953185288512856e-01,8.551159042810414501e-01,2.260163068976639433e+00
5.988660995905542350e+00,1.276272015520853564e+00,9.817477042468103487e-02,1.000759127046865427e+00,1.398094708245561701e+00,1.804441253941343470e+00
6.185010536754905530e+00,1.276272015520853564e+00,9.817477042468103487e-02,8.760752580567321424e-01,1.695810598193306484e+00,6.650980785817555141e-01
9.817477042468103487e-02,1.472621556370215412e+00,9.817477042468103487e-02,1.225197965733528349e+00,1.710233132572001935e+00,2.011127612812690646e-01
2.945243112740431046e-01,1.472621556370215412e+00,9.817477042468103487e-02,1.120397063917144553e+00,1.030275904650733043e+00,-4.908868377551459661e-01
4.908738521234051744e-01,1.472621556370215412e+00,9.817477042468103487e-02,6.633392019811119589e-01,8.637721511448179929e-03,-4.787780212942487346e-01
6.872233929727672441e-01,1.472621556370215412e+00,9.817477042468103487e-02,-6.133646457016975195e-02,-1.147278511749283858e+00,1.582428647067032068e-01
8.835729338221293139e-01,1.472621556370215412e+00,9.817477042468103487e-02,-7.564434069919093728e-01,-1.809705744249508585e+00,1.106800119498134283e+00
1.079922474671491273e+00,1.472621556370215412e+00,9.817477042468103487e-02,-1.173536304383301143e+00,-1.590323680092517566e+00,1.815663095842852570e+00
1.276272015520853564e+00,1.472621556370215412e+00,9.817477042468103487e-02,-1.261991354757947104e+00,-7.878551728535813092e-01,1.871716660281953049e+00
1.472621556370215412e+00,1.472621556370215412e+00,9.817477042468103487e-02,-1.076334322847851466e+00,1.304358339241556697e-01,1.289411604201366801e+00
1.668971097219577704e+00,1.472621556370215412e+00,9.817477042468103487e-02,-6.594406141021792456e-01,7.880353630886943739e-01,3.502975062138413143e-01
1.865320638068939552e+00,1.472621556370215412e+00,9.817477042468103487e-02,-6.513975997967778875e-02,7.578004178807909996e-01,-5.779434571779979990e-01
2.061670178918301843e+00,1.472621556370215412e+00,9.817477042468103487e-02,5.796906373570011040e-01,2.789841185669470966e-02,-1.149620611207379017e+00
2.258019719767663691e+00,1.472621556370215412e+00,9.817477042468103487e-02,1.063944894751875481e+00,-7.412775210873037146e-01,-1.289381879044775303e+00
2.454369260617025983e+00,1.472621556370215412e+00,9.817477042468103487e-02,1.162881599204735661e+00,-9.954709215882784346e-01,-1.220488510440831398e+00
2.650718801466387831e+00,1.472621556370215412e+00,9.817477042468103487e-02,8.229780766837787587e-01,-8.134400242485146926e-01,-1.068459777999371196e+00
2.847068342315750122e+00,1.472621556370215412e+00,9.817477042468103487e-02,2.848868875982182303e-01,-4.905457622812346430e-01,-6.374744878707570006e-01
3.043417883165111970e+00,1.472621556370215412e+00,9.817477042468103487e-02,-9.919833949420850394e-02,-2.072294880473564693e-01,1.980750631484806679e-01
3.239767424014474262e+00,1.472621556370215412e+00,9.817477042468103487e-02,-1.836790939000579603e-01,-1.324373113778700428e-01,1.095724771386213270e+00
3.436116964863836110e+00,1.472621556370215412e+00,9.817477042468103487e-02,-9.839909289943654658e-02,-2.704697366276460624e-01,1.584852195144390352e+00
3.632466505713198401e+00,1.472621556370215412e+00,9.817477042468103487e-02,-4.758928542099064019e-02,-2.803467371103948169e-01,1.585218609220429231e+00
3.828816046562560249e+00,1.472621556370215412e+00,9.817477042468103487e-02,-9.429924398790440199e-02,9.886614872917123820e-02,1.352842242424547203e+00
4.025165587411922985e+00,1.472621556370215412e+00,9.817477042468103487e-02,-1.079311221159288958e-01,6.671260050158518418e-01,1.231240090749824434e+00
4.221515128261284389e+00,1.472621556370215412e+00,9.817477042468103487e-02,8.730937233006687281e-02,1.048081677816794066e+00,1.416192162993634707e+00
4.417864669110645792e+00,1.472621556370215412e+00,9.817477042468103487e-02,5.068985817226548951e-01,1.095144155363918070e+00,1.627657224019314786e+00
4.614214209960008972e+00,1.472621556370215412e+00,9.817477042468103487e-02,9.541138127492181376e-01,9.501471513566838167e-01,1.329513515554293646e+00
4.810563750809370376e+00,1.472621556370215412e+00,9.817477042468103487e-02,1.158535475794213676e+00,8.054599445197404561e-01,5.543358993695842729e-01
5.006913291658733556e+00,1.472621556370215412e+00,9.817477042468103487e-02,1.013898040903133513e+00,6.701007986348838097e-01,2.519371673037179571e-02
5.203262832508094959e+00,1.472621556370215412e+00,9.817477042468103487e-02,7.242668388396512613e-01,4.825671023233505386e-01,2.987713831016554078e-01
5.399612373357456363e+00,1.472621556370215412e+00,9.817477042468103487e-02,6.140837477263161315e-01,3.433133882574190276e-01,1.269080366069903931e+00
5.595961914206819543e+00,1.472621556370215412e+00,9.817477042468103487e-02,7.586672467923942786e-01,4.920515325707855991e-01,2.397674820618120428e+00
5.792311455056180947e+00,1.472621556370215412e+00,9.817477042468103487e-02,9.565605782593751272e-01,1.048151935644792587e+00,2.997342803534414735e+00
5.988660995905542350e+00,1.472621556370215412e+00,9.817477042468103487e-02,1.066748537045674405e+00,1.719778042517068339e+00,2.604361379294266587e+00
6.185010536754905530e+00,1.472621556370215412e+00,9.817477042468103487e-02,1.148996035621810741e+00,1.993417667433776241e+00,1.428809534804520887e+00
9.817477042468103487e-02,1.668971097219577704e+00,9.817477042468103487e-02,1.431757405985672582e+00,1.495707363020373215e+00,6.808604862744607189e-01
2.945243112740431046e-01,1.668971097219577704e+00,9.817477042468103487e-02,1.607631074148376360e+00,1.076000684670729290e+00,1.120534503918884373e-01
4.908738521234051744e-01,1.668971097219577704e+00,9.817477042468103487e-02,1.389573433087249565e+00,2.819835415818768842e-01,-8.124742703762233287e-02
6.872233929727672441e-01,1.668971097219577704e+00,9.817477042468103487e-02,7.931154977178207499e-01,-7.247101160953638432e-01,1.816509364968334483e-01
8.835729338221293139e-01,1.668971097219577704e+00,9.817477042468103487e-02,5.052043157557820768e-02,-1.270002803484363785e+00,9.355138395179376509e-01
1.079922474671491273e+00,1.668971097219577704e+00,9.817477042468103487e-02,-5.195717978421812155e-01,-1.012359811175159940e+00,1.672908935008227127e+00
1.276272015520853564e+00,1.668971097219577704e+00,9.817477042468103487e-02,-6.968658858306332471e-01,-3.536927733527805984e-01,1.612268587168088185e+00
1.472621556370215412e+00,1.668971097219577704e+00,9.817477042468103487e-02,-4.399665770429966871e-01,2.895484284486484206e-01,5.345720191524261367e-01
1.668971097219577704e+00,1.668971097219577704e+00,9.817477042468103487e-02,1.473590683286629122e-01,7.322651875705121771e-01,-9.412864240640906877e-01
1.865320638068939552e+00,1.668971097219577704e+00,9.817477042468103487e-02,8.498287964349642287e-01,6.505687883231365820e-01,-1.933484808190693238e+00
2.061670178918301843e+00,1.668971097219577704e+00,9.817477042468103487e-02,1.403383181447456218e+00,2.162434009068325488e-02,-2.072481822816466313e+00
2.258019719767663691e+00,1.668971097219577704e+00,9.817477042468103487e-02,1.601829528123535074e+00,-5.148917070257095219e-01,-1.727694266455441330e+00
2.454369260617025983e+00,1.668971097219577704e+00,9.817477042468103487e-02,1.369377529026271967e+00,-5.198929307155301105e-01,-1.469075751480124925e+00
2.650718801466387831e+00,1.668971097219577704e+00,9.817477042468103487e-02,8.110721455993662454e-01,-3.004449570108219114e-01,-1.352336069298968102e+00
2.847068342315750122e+00,1.668971097219577704e+00,9.817477042468103487e-02,2.119956588361919803e-01,-2.492506110768669403e-01,-8.837303907800039271e-01
3.043417883165111970e+00,1.668971097219577704e+00,9.817477042468103487e-02,-1.345476998346318565e-01,-3.644069935940157379e-01,2.115002677296176914e-01
3.239767424014474262e+00,1.668971097219577704e+00,9.817477042468103487e-02,-1.655167588890116281e-01,-5.149506347484625879e-01,1.457037725701129549e+00
3.436116964863836110e+00,1.668971097219577704e+00,9.817477042468103487e-02,-7.286380011033477544e-02,-5.632154820838641829e-01,2.122523337999748794e+00
3.632466505713198401e+00,1.668971097219577704e+00,9.817477042468103487e-02,-8.194624030419783711e-02,-2.922169171649459662e-01,1.914319639261356620e+00
3.828816046562560249e+00,1.668971097219577704e+00,9.817477042468103487e-02,-2.366432254878443053e-01,3.246660736598936392e-01,1.100874308561043957e+00
4.025165587411922985e+00,1.668971097219577704e+00,9.817477042468103487e-02,-3.865352096187817388e-01,9.499506262298371695e-01,3.811655228345565138e-01
4.221515128261284389e+00,1.668971097219577704e+00,9.817477042468103487e-02,-3.404980659236805374e-01,1.209197166924082412e+00,3.628785327811033801e-01
4.417864669110645792e+00,1.668971097219577704e+00,9.817477042468103487e-02,-3.372414818026393812e-02,1.063383376858454188e+00,7.826627077936563204e-01
4.614214209960008972e+00,1.668971097219577704e+00,9.817477042468103487e-02,4.006083674044870202e-01,8.346265495592353201e-01,7.299257799335179264e-01
4.810563750809370376e+00,1.668971097219577704e+00,9.817477042468103487e-02,7.059985756416534697e-01,7.979845986911704436e-01,-7.156646247741313416e-02
5.006913291658733556e+00,1.668971097219577704e+00,9.817477042468103487e-02,7.258726775697080802e-01,7.798229948402867207e-01,-7.848480808107710649e-01
5.203262832508094959e+00,1.668971097219577704e+00,9.817477042468103487e-02,5.766894801804625104e-01,4.985285919888354234e-01,-4.914943548583977639e-01
5.399612373357456363e+00,1.668971097219577704e+00,9.817477042468103487e-02,4.969591211574401202e-01,1.491243805757308249e-01,8.099890514397010133e-01
5.595961914206819543e+00,1.668971097219577704e+00,9.817477042468103487e-02,5.481652705727064756e-01,2.072101886426383488e-01,2.302984415184068379e+00
5.792311455056180947e+00,1.668971097219577704e+00,9.817477042468103487e-02,6.381895711647369573e-01,7.750026565588543637e-01,3.052337587698490839e+00
5.988660995905542350e+00,1.668971097219577704e+00,9.817477042468103487e-02,7.792742962370817761e-01,1.408468079824141128e+00,2.688286289911909321e+00
6.185010536754905530e+00,1.668971097219577704e+00,9.817477042468103487e-02,1.068490475017338515e+00,1.648572767977803943e+00,1.651363216653120469e+00
9.817477042468103487e-02,1.865320638068939552e+00,9.817477042468103487e-02,1.131772106822160451e+00,9.691795358061485732e-01,8.899165940713487100e-01
2.945243112740431046e-01,1.865320638068939552e+00,9.817477042468103487e-02,1.493813317680140695e+00,7.732484964200569966e-01,7.188990138668517327e-01
4.908738521234051744e-01,1.865320638068939552e+00,9.817477042468103487e-02,1.591443070620801370e+00,1.977488749214829922e-01,5.305295725990037958e-01
6.872233929727672441e-01,1.865320638068939552e+00,9.817477042468103487e-02,1.311034268928445989e+00,-5.267284160406637827e-01,4.981385061254046676e-01
8.835729338221293139e-01,1.865320638068939552e+00,9.817477042468103487e-02,7.449532312075071161e-01,-7.638737009747372797e-01,8.957998299819195376e-01
1.079922474671491273e+00,1.865320638068939552e+00,9.817477042468103487e-02,2.287710201574225943e-01,-3.790788737756511373e-01,1.307533963402241373e+00
1.276272015520853564e+00,1.865320638068939552e+00,9.817477042468103487e-02,8.640559592859571592e-02,1.035965426240009202e-01,8.798940773703702867e-01
1.472621556370215412e+00,1.865320638068939552e+00,9.817477042468103487e-02,3.968957016353092948e-01,4.148347144859779179e-01,-5.701230075997266722e-01
1.668971097219577704e+00,1.865320638068939552e+00,9.817477042468103487e-02,1.019772147366039494e+00,6.364012386291888479e-01,-2.135367276894201805e+00
1.865320638068939552e+00,1.865320638068939552e+00,9.817477042468103487e-02,1.688493658980502188e+00,5.614614001317546066e-01,-2.689314077154657756e+00
